id	race	gender	sex.worker	pimp	sex.work.client	drug.dealer	drug.cook	thief	retired	housewife	disabled	unemployed	homeless
4137	2	1	0	0	0	0	0	0	0	0	1	0	0
4138	4	0	0	0	0	0	0	0	0	0	0	0	0
4139	4	0	0	0	0	0	0	0	0	0	0	0	0
4140	4	0	0	0	0	0	0	0	0	0	0	0	0
4141	4	0	0	0	0	0	0	0	0	0	0	0	0
4142	4	0	0	0	0	0	0	0	0	0	0	1	0
4143	4	1	0	0	0	0	0	0	0	0	0	1	0
4144	4	0	0	0	0	0	0	0	0	0	0	0	0
4145	4	0	0	0	0	0	0	0	0	0	0	1	0
4146	4	1	0	0	0	0	0	0	0	0	0	0	0
4147	4	0	0	0	0	0	0	0	0	0	0	0	0
4148	4	1	0	0	0	0	0	0	0	0	0	0	0
4149	4	1	0	0	0	0	0	0	0	0	0	0	0
4150	4	0	0	0	0	0	0	0	0	0	0	0	0
4151	4	0	0	0	0	0	0	0	0	0	0	1	0
4152	4	1	0	0	0	0	0	0	0	1	0	0	0
4153	4	1	0	0	0	0	0	0	0	0	0	0	0
4154	4	0	0	0	0	0	0	0	0	0	0	0	0
4155	4	1	0	0	0	0	0	0	1	0	0	0	0
4156	4	1	0	0	0	0	0	0	0	0	0	1	0
4157	4	1	0	0	0	0	0	0	0	0	0	0	0
4158	4	1	0	0	0	0	0	0	0	0	0	1	0
4159	4	0	0	0	0	0	0	0	0	0	0	0	0
4160	4	1	0	0	0	0	0	0	0	0	0	0	0
4161	4	1	0	0	0	0	0	0	0	0	0	0	0
4162	2	1	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
4163	4	1	0	0	0	0	0	0	0	0	0	0	0
4164	4	0	0	0	0	0	0	0	0	0	0	1	0
4165	4	1	0	0	0	0	0	0	0	0	0	0	0
4166	4	1	0	0	0	0	0	0	0	0	0	0	0
4167	4	0	0	0	0	0	0	0	0	0	0	0	0
4168	4	0	0	0	0	0	0	0	0	0	0	0	0
4169	2	1	1	0	0	0	0	0	0	0	0	0	0
4170	2	1	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
4171	2	0	0	0	0	0	0	0	0	0	0	1	0
4172	2	0	0	0	0	0	0	0	0	0	0	1	0
4173	4	0	0	0	0	0	0	0	0	0	0	0	0
4174	4	1	0	0	0	0	0	0	0	0	0	0	0
4175	4	1	0	0	0	0	0	0	0	0	0	1	0
4176	4	1	0	0	0	0	0	0	0	0	0	1	0
4177	4	0	0	0	0	0	0	0	0	0	0	0	0
4178	4	0	0	0	0	0	0	0	0	0	1	0	0
4179	4	0	0	0	0	0	0	0	0	0	0	0	0
4180	4	0	0	0	0	0	0	0	0	0	0	0	0
4181	4	0	0	0	0	0	0	0	0	0	0	0	0
4182	4	0	0	0	0	0	0	0	0	0	1	1	0
4183	4	0	0	0	0	0	0	0	0	0	0	0	0
4184	4	0	0	0	0	0	0	0	0	0	0	0	0
4185	2	0	0	0	0	0	0	0	0	0	0	0	0
4186	2	0	0	0	0	0	0	0	0	0	0	0	0
4187	2	0	0	0	0	0	0	0	1	0	0	0	0
4188	2	0	0	0	0	0	0	0	0	0	0	1	0
4189	2	0	0	0	0	0	0	0	0	0	0	1	0
4190	2	0	0	0	0	0	0	0	0	0	0	1	0
4191	2	1	0	0	0	1	0	0	0	0	0	0	0
4192	4	1	0	0	0	0	0	0	0	0	0	0	0
4193	4	0	0	0	0	0	0	0	0	0	0	0	0
4194	4	0	0	0	0	0	0	0	1	0	0	0	0
4195	4	1	0	0	0	0	0	0	0	0	0	0	0
4196	4	0	0	0	0	0	0	0	0	0	0	1	0
4197	2	0	0	0	0	1	0	0	0	0	0	0	0
4198	2	1	0	0	0	0	0	0	0	0	0	0	0
4199	2	0	0	0	0	0	0	0	0	0	0	0	0
4200	4	0	0	0	0	0	0	0	0	0	0	0	0
4201	2	0	0	0	0	1	0	0	0	0	0	0	0
4202	2	1	0	0	0	0	0	0	0	0	0	0	0
4203	4	1	0	0	0	0	0	0	0	1	0	0	0
4204	4	0	0	0	0	0	0	0	0	0	0	0	0
4205	4	0	0	0	0	0	0	0	0	0	0	0	0
4206	4	1	0	0	0	0	0	0	0	1	0	0	0
4207	4	0	0	0	0	1	0	0	0	0	0	0	0
4208	4	1	0	0	0	0	0	0	0	0	0	0	0
4209	4	1	0	0	0	0	0	0	0	0	0	0	0
4210	4	0	0	0	1	0	0	0	0	0	0	0	0
4211	2	0	0	0	0	0	0	0	0	0	0	0	0
4212	2	0	0	0	0	0	0	0	0	0	0	0	0
4213	2	0	0	0	0	0	0	0	0	0	0	1	0
4214	4	1	1	0	0	0	0	0	0	0	0	0	0
4215	4	0	0	0	0	1	0	0	0	0	0	0	0
4216	4	1	0	0	0	0	0	0	0	0	0	1	0
4217	4	0	0	0	0	0	0	0	0	0	0	0	0
4218	4	1	0	0	0	0	0	0	0	0	0	0	0
4219	4	0	0	0	0	0	0	0	0	0	0	1	0
4220	4	0	0	0	0	0	0	0	0	0	0	1	0
4221	4	0	0	0	0	0	0	0	0	0	0	0	0
4222	4	1	0	0	0	0	0	0	0	1	0	0	0
4223	4	1	0	0	0	0	0	0	0	0	0	0	0
4224	4	0	0	0	0	0	0	0	0	0	0	0	0
4225	4	1	0	0	0	0	0	0	0	0	0	0	0
4226	4	1	0	0	0	0	0	0	0	0	0	0	0
4227	4	1	0	0	0	0	0	0	0	0	0	0	0
4228	4	1	0	0	0	0	0	0	0	0	0	0	0
4229	4	1	0	0	0	0	0	0	0	0	0	0	0
4230	4	1	0	0	0	0	0	0	0	0	0	1	0
4231	4	1	0	0	0	0	0	0	0	0	0	0	0
4232	4	0	0	0	0	0	0	0	0	0	0	0	0
4233	4	0	0	0	1	0	0	0	0	0	0	0	0
4234	2	0	0	0	0	0	0	0	0	0	0	1	0
4235	2	0	0	0	0	0	0	0	0	0	0	1	0
4236	4	1	0	0	0	0	0	0	0	0	0	1	0
4237	2	0	0	0	0	0	0	0	0	0	0	0	0
4238	2	0	0	0	0	0	0	0	0	0	0	0	0
4239	4	0	0	0	0	0	0	0	0	0	0	0	0
4240	4	1	0	0	0	0	0	0	0	0	0	1	0
4241	4	0	0	0	0	0	0	0	0	0	0	0	0
4242	4	1	0	0	0	0	0	0	0	0	1	1	0
4243	4	1	0	0	0	0	0	0	0	1	0	0	0
4244	4	1	0	0	0	0	0	0	0	0	0	0	0
4245	4	1	0	0	0	0	0	0	0	0	0	0	0
4246	4	0	0	0	0	0	0	0	0	0	0	0	0
4247	4	1	0	0	0	0	0	0	0	1	0	0	0
4248	4	1	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
4249	4	1	0	0	0	0	0	0	0	0	0	1	0
4250	4	1	0	0	0	0	0	0	1	0	1	1	0
4251	4	0	0	0	0	0	0	0	0	0	0	0	0
4252	2	0	0	0	0	0	0	0	0	0	0	0	0
4253	4	0	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
4254	4	0	0	0	0	0	0	0	0	0	0	0	0
4255	2	0	0	0	0	1	0	0	0	0	0	0	0
4256	4	0	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
4257	4	0	0	0	0	0	0	0	0	0	0	0	0
4258	4	1	0	0	0	0	0	0	0	1	0	0	0
4259	4	1	0	0	0	0	0	0	0	1	0	0	0
4260	4	0	0	0	1	0	0	0	0	0	0	0	0
4261	2	0	0	0	0	0	0	0	1	0	0	0	0
4262	2	1	0	0	0	0	0	0	0	0	0	1	0
4263	2	0	0	0	0	0	0	0	0	0	1	0	0
4264	4	0	0	0	0	0	0	0	0	0	0	0	0
4265	4	0	0	0	0	0	0	0	0	0	0	0	0
4266	4	1	0	0	0	0	0	0	0	0	0	0	0
4267	4	1	0	0	0	0	0	0	0	0	0	0	0
4268	4	1	0	0	0	0	0	0	0	0	0	0	0
4269	4	1	0	0	0	0	0	0	0	0	0	0	0
4270	4	0	0	0	0	0	0	0	0	0	0	0	0
4271	4	0	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
4272	4	0	0	0	0	0	0	0	0	0	0	0	0
4273	4	1	0	0	0	0	0	0	0	0	0	0	0
4274	4	1	0	0	0	0	0	0	0	0	0	0	0
4275	4	0	0	0	0	0	0	0	0	0	0	0	0
4276	4	1	0	0	0	0	0	0	0	0	0	0	0
4277	4	0	0	0	0	0	0	0	0	0	0	0	0
4278	4	1	0	0	0	0	0	0	0	0	0	0	0
4279	4	1	0	0	0	0	0	0	0	0	0	0	0
4280	4	1	0	0	0	0	0	0	0	0	0	0	0
4281	4	1	0	0	0	0	0	0	1	0	0	0	0
4282	4	0	0	0	0	0	0	0	0	0	0	0	0
4283	4	1	0	0	0	0	0	0	0	0	0	0	0
4284	4	0	0	0	0	0	0	0	0	0	0	0	0
4285	4	1	0	0	0	0	0	0	0	1	0	0	0
4286	4	0	0	0	0	0	0	0	0	0	0	0	0
4287	4	0	0	0	0	0	0	0	0	0	0	0	0
4288	4	1	0	0	0	0	0	0	0	0	0	0	0
4289	4	0	0	0	0	0	0	0	0	0	0	0	0
4290	2	0	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
4291	2	0	0	0	0	0	0	0	0	0	0	0	0
4292	2	0	0	0	0	0	0	0	0	0	0	0	0
4293	4	1	0	0	0	0	0	0	0	0	0	0	0
4294	4	0	0	0	0	0	0	0	0	0	0	0	0
4295	4	0	0	0	0	0	0	0	0	0	0	0	0
4296	4	1	0	0	0	0	0	0	0	0	0	0	0
4297	4	1	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
4298	4	1	0	0	0	0	0	0	0	0	0	0	0
4299	4	1	0	0	0	0	0	0	0	1	0	0	0
4300	4	0	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
4301	4	0	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
4302	4	0	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
4303	4	0	0	0	0	0	0	0	0	0	0	0	0
4304	4	0	0	0	0	0	0	0	0	0	0	0	0
4305	4	0	0	0	0	0	0	0	0	0	0	0	0
4306	4	1	0	0	0	0	0	0	0	0	0	0	0
4307	4	0	0	0	0	0	0	0	0	0	0	0	0
4308	4	0	0	0	0	0	0	0	0	0	0	0	0
4309	4	1	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
4310	4	0	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
4311	4	0	0	0	0	0	0	0	0	0	0	0	0
4312	4	0	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
4313	4	0	0	0	0	0	0	0	0	0	0	0	0
4314	4	1	0	0	0	0	0	0	0	0	0	0	0
4315	4	0	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
4316	4	0	0	0	0	0	0	0	0	0	0	1	0
4317	4	0	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
4318	4	1	0	0	0	0	0	0	0	1	0	0	0
4319	4	0	0	0	0	0	0	0	0	0	0	0	0
4320	4	1	0	0	0	0	0	0	0	0	0	0	0
4321	4	0	0	0	0	0	0	0	0	0	0	0	0
4322	4	0	0	0	0	0	0	0	0	0	0	0	0
4323	4	0	0	0	0	0	0	0	0	0	0	0	0
4324	4	1	0	0	0	0	0	0	0	0	0	0	0
4325	4	1	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
4326	2	0	0	0	0	0	0	0	0	0	0	0	0
4327	2	0	0	0	0	0	0	0	0	0	0	0	0
4328	2	1	0	0	0	0	0	0	0	0	0	0	0
4329	4	1	0	0	0	1	0	0	0	0	0	0	0
4330	2	1	0	0	0	0	0	0	0	0	0	0	0
4331	2	1	0	0	0	0	0	0	0	0	0	0	1
4332	1	1	0	0	0	0	0	0	0	0	0	0	0
4333	2	1	0	0	0	0	0	0	0	0	0	0	0
4334	4	1	0	0	0	0	0	0	0	0	1	1	0
4335	4	1	0	0	0	0	0	0	0	1	0	0	0
4336	2	0	0	0	0	0	0	0	0	0	0	0	0
4337	2	1	0	0	0	0	0	0	0	0	0	0	0
4338	2	0	0	0	0	0	0	0	0	0	0	0	0
4339	2	1	0	0	0	0	0	0	0	0	0	0	0
4340	2	0	0	0	0	0	0	0	0	0	0	0	0
4341	4	1	0	0	0	0	0	0	0	0	0	0	0
4342	4	1	0	0	0	0	0	0	0	1	0	0	0
4343	2	1	0	0	0	0	0	0	0	0	0	0	0
4344	2	0	0	0	0	0	0	0	0	0	0	0	0
4345	2	0	0	0	0	0	0	0	0	0	0	0	0
4346	4	0	0	0	0	0	0	0	0	0	0	0	0
4347	4	1	0	0	0	0	0	0	0	0	0	0	0
4348	4	0	0	0	0	0	0	0	0	0	0	0	0
4349	4	0	0	0	0	0	0	0	0	0	0	0	0
4350	4	0	0	0	0	0	0	0	0	0	0	1	0
4351	4	1	0	0	0	0	0	0	0	0	0	0	0
4352	2	1	0	0	0	0	0	0	0	0	0	0	0
4353	4	1	0	0	0	0	0	0	0	0	0	0	0
4354	4	1	0	0	0	0	0	0	0	1	0	0	0
4355	4	0	0	0	0	0	0	0	0	0	0	0	0
4356	4	0	0	0	0	0	0	0	0	0	0	0	0
4357	4	0	0	0	0	0	0	0	1	0	0	0	0
4358	3	1	0	0	0	0	0	0	0	0	0	0	0
4359	3	1	0	0	0	0	0	0	0	0	0	0	0
4360	4	1	0	0	0	0	0	0	0	0	0	0	0
4361	4	0	0	0	0	0	0	0	0	0	0	0	0
4362	2	0	0	0	0	0	0	0	0	0	0	0	0
4363	4	0	0	0	0	0	0	0	0	0	0	0	0
4364	2	0	0	0	0	0	0	0	0	0	0	0	0
4365	4	1	0	0	0	0	0	0	0	1	0	0	0
4366	4	1	0	0	0	0	0	0	0	0	0	0	0
4367	2	0	0	0	0	0	0	0	0	0	0	0	0
4368	4	0	0	0	0	0	0	0	0	0	0	0	0
4369	4	1	0	0	0	0	1	0	0	0	0	0	0
4370	4	0	0	0	0	0	0	0	0	0	0	1	0
4371	4	1	0	0	0	0	0	0	0	0	0	0	0
4372	4	1	0	0	0	0	0	0	0	0	0	0	0
4373	4	0	0	0	0	0	1	0	0	0	0	0	0
4374	4	1	0	0	0	0	0	0	0	1	0	0	0
4375	4	1	0	0	0	0	0	0	0	0	0	0	0
4376	4	1	0	0	0	0	0	0	0	0	0	0	0
4377	4	1	0	0	0	0	0	0	0	0	0	1	1
4378	2	0	0	0	0	0	0	0	0	0	0	0	0
4379	2	0	0	0	0	0	0	0	0	0	0	0	0
4380	4	0	0	0	0	0	0	0	0	0	0	0	0
4381	4	0	0	0	0	0	0	0	0	0	0	0	0
4382	2	0	0	0	0	0	0	0	0	0	0	0	0
4383	4	0	0	0	0	0	0	0	0	0	0	0	0
4384	4	1	0	0	0	0	0	0	0	0	1	0	0
4385	4	1	1	0	0	0	0	0	0	0	0	0	0
4386	4	0	0	0	0	0	0	0	1	0	0	0	0
4387	4	1	0	0	0	0	0	0	0	1	0	0	0
4388	4	1	0	0	0	0	0	0	0	0	0	0	0
4389	4	1	0	0	0	0	0	0	0	0	0	0	0
4390	4	1	0	0	0	0	0	0	0	0	0	0	0
4391	4	1	0	0	0	0	0	0	0	0	0	0	0
4392	4	0	0	0	0	0	0	0	0	0	0	0	0
4393	4	1	0	0	0	0	0	0	0	0	0	0	0
4394	4	0	0	0	0	0	0	0	0	0	0	0	0
4395	4	0	0	0	0	0	0	0	0	0	0	0	0
4396	2	0	0	0	0	0	0	0	0	0	0	1	0
4397	4	0	0	0	0	0	0	0	0	0	0	0	0
4398	2	0	0	0	0	0	1	0	0	0	0	0	0
4399	2	0	0	0	0	0	0	0	0	0	0	0	0
4400	4	0	0	0	0	0	0	0	0	0	0	0	0
4401	2	1	0	0	0	0	0	0	0	1	0	1	0
4402	4	0	0	0	0	0	0	0	0	0	1	0	0
4403	4	0	0	0	0	0	0	0	0	0	0	1	0
4404	4	0	0	0	0	0	0	0	0	0	0	1	0
4405	4	0	0	0	0	0	0	0	0	0	0	0	0
4406	4	1	0	0	0	0	0	0	0	0	0	0	0
4407	4	1	0	0	0	0	0	0	0	0	0	0	0
4408	4	0	0	0	0	0	0	0	0	0	0	1	0
4409	4	0	0	0	0	0	0	0	0	0	0	0	0
4410	4	1	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
4411	2	1	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
4412	2	1	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
4413	4	1	0	0	0	1	0	0	0	0	0	0	0
4414	4	1	0	0	0	0	0	0	0	0	0	0	0
4415	4	0	0	0	0	0	0	0	0	0	0	1	0
4416	4	0	0	0	0	1	0	0	0	0	0	0	0
4417	4	1	0	0	0	0	0	0	0	0	0	0	0
4418	4	0	0	0	0	0	0	1	0	0	0	0	0
4419	4	0	0	0	0	0	0	0	0	0	0	0	0
4420	4	0	0	0	0	0	0	0	0	0	0	1	0
4421	4	0	0	0	0	0	0	0	0	0	0	0	0
4422	4	1	0	0	0	0	0	0	0	0	0	0	0
4423	4	1	0	0	0	0	0	0	0	0	0	0	0
4424	4	0	0	0	0	0	0	0	0	0	0	0	0
4425	4	0	0	0	0	0	0	0	0	0	0	0	0
4426	4	1	0	0	0	0	0	0	0	1	0	0	0
4427	4	1	0	0	0	0	0	0	0	1	0	0	0
4428	4	1	0	0	0	0	0	0	0	1	0	0	0
4429	4	0	0	0	0	0	0	0	0	0	1	0	0
4430	4	0	0	0	0	0	0	0	0	0	1	0	0
4431	4	0	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
4432	4	1	0	0	0	0	0	0	0	0	0	0	0
4433	4	0	0	0	0	0	0	0	0	0	0	0	0
4434	4	1	0	0	0	0	0	0	0	1	0	0	0
4435	1	0	0	0	0	0	0	0	0	0	0	0	0
4436	4	1	0	0	0	0	0	0	0	1	0	0	0
4437	4	1	0	0	0	0	0	0	0	0	0	0	0
4438	4	0	0	0	0	0	0	0	0	0	0	0	0
4439	4	0	0	0	0	0	0	0	0	0	0	0	0
4440	4	0	0	0	0	0	0	0	0	0	0	0	0
4441	4	1	0	0	0	0	0	0	0	0	0	1	0
4442	2	1	0	0	0	0	0	0	0	0	0	0	0
4443	4	0	0	0	1	0	0	0	0	0	0	0	0
4444	2	0	0	0	1	1	0	0	0	0	0	0	0
4445	4	1	0	0	0	0	0	0	0	0	0	0	0
4446	2	1	0	0	0	0	0	0	0	1	0	0	0
4447	2	1	0	0	0	0	0	0	0	0	1	0	0
4448	2	1	0	0	0	0	0	0	0	0	0	1	0
4449	2	0	0	0	0	0	0	0	0	0	0	1	0
4450	2	1	0	0	0	0	0	0	0	0	0	0	0
4451	2	0	0	0	0	0	0	0	0	0	0	0	0
4452	2	0	0	0	0	0	0	0	0	0	0	1	0
4453	4	1	0	0	0	0	0	0	0	0	0	0	0
4454	2	1	0	0	0	0	0	0	0	0	0	0	0
4455	2	1	0	0	0	0	0	0	0	0	0	1	0
4456	4	0	0	0	0	0	0	0	0	0	0	0	0
4457	4	0	0	0	0	0	0	0	0	0	0	0	0
4458	4	0	0	0	0	0	0	0	0	0	0	1	0
4459	4	1	0	0	0	0	0	0	0	0	0	0	0
4460	4	0	0	0	0	0	0	0	0	0	0	0	0
4461	4	0	0	0	0	0	0	0	0	0	0	0	0
4462	4	0	0	0	0	0	0	0	0	0	0	0	0
4463	2	0	0	0	0	0	0	0	0	0	0	0	0
4464	4	0	0	0	0	0	0	0	0	0	0	0	0
4465	4	0	0	0	0	0	0	0	0	0	0	0	0
4466	1	1	0	0	0	0	0	0	0	1	0	0	0
4467	4	0	0	0	0	0	0	0	0	0	0	0	0
4468	4	0	0	0	0	0	0	0	0	0	0	0	0
4469	4	1	0	0	0	0	0	0	0	0	0	0	0
4470	4	0	0	0	0	0	0	0	0	0	0	0	0
4471	4	1	0	0	0	0	0	0	0	0	0	0	0
4472	4	1	0	0	0	0	0	0	0	0	0	1	0
4473	4	1	0	0	0	0	0	0	0	0	0	0	0
4474	4	1	0	0	0	0	0	0	0	0	0	0	0
4475	4	0	0	0	0	0	0	0	0	0	0	0	0
4476	4	0	0	0	0	0	0	0	0	0	0	0	0
4477	4	0	0	0	0	0	0	0	0	0	1	0	0
4478	4	0	0	0	0	0	0	0	0	0	0	0	0
4479	4	0	0	0	0	0	0	0	0	0	0	1	0
4480	4	0	0	0	0	0	0	0	0	0	0	0	0
4481	4	0	0	0	0	0	0	0	0	0	0	0	0
4482	4	1	0	0	0	0	0	0	0	0	0	0	0
4483	4	0	0	0	0	0	0	0	0	0	0	0	0
4484	4	0	0	0	0	0	0	0	0	0	0	0	0
4485	4	0	0	0	0	0	0	0	0	0	0	0	0
4486	4	1	0	0	0	0	0	0	0	1	0	0	0
4487	4	1	0	0	0	0	0	0	0	1	0	0	0
4488	4	0	0	0	0	0	0	0	0	0	0	0	0
4489	4	0	0	0	0	0	0	0	0	0	0	0	0
4490	4	1	0	0	0	0	0	0	0	0	0	0	0
4491	4	0	0	0	0	0	0	0	0	0	0	0	0
4492	4	0	0	0	0	0	0	0	0	0	0	0	0
4493	4	1	0	0	0	0	0	0	0	0	0	1	0
4494	4	0	0	0	0	0	0	0	0	0	0	0	0
4495	4	1	0	0	0	0	0	0	0	0	0	0	0
4496	4	1	0	0	0	0	0	0	0	0	0	0	0
4497	4	1	0	0	0	0	0	0	0	0	0	1	0
4498	4	0	0	0	0	0	0	0	0	0	1	0	0
4499	4	0	0	0	1	0	0	0	0	0	0	0	0
4500	2	0	0	0	0	0	0	0	0	0	0	0	0
4501	2	1	0	0	0	0	0	0	0	0	1	0	0
4502	2	1	0	0	0	0	0	0	0	0	0	0	0
4503	2	1	0	0	0	0	0	0	0	0	0	0	0
4504	4	0	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA
4505	2	0	0	0	0	0	0	0	0	0	0	0	0
4506	2	0	0	0	0	0	0	1	0	0	0	1	0
4507	4	0	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
4508	2	1	0	0	0	0	0	0	0	0	0	0	0
4509	2	0	0	0	0	0	0	0	0	0	0	0	0
4510	2	0	0	0	0	0	0	0	0	0	0	0	0
4511	2	1	0	0	0	0	0	0	0	0	0	1	0
4512	4	1	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
4513	2	1	0	0	0	0	0	0	0	0	0	0	0
4514	2	0	0	0	0	0	0	0	0	0	0	0	0
4515	4	1	0	0	0	0	0	0	0	1	0	0	0
4516	4	1	0	0	0	0	0	0	0	0	0	1	0
4517	4	1	0	0	0	0	0	0	0	0	0	0	0
4518	4	0	0	0	1	0	0	0	1	0	0	0	0
4519	4	1	0	0	0	1	0	0	0	0	0	0	0
4520	2	1	0	0	0	1	0	0	0	0	0	0	0
4521	4	1	0	0	0	1	0	0	0	0	0	0	0
4522	4	1	0	0	0	1	0	0	0	0	0	0	0
4523	4	0	0	0	1	0	0	0	0	0	0	0	0
4524	4	0	0	0	0	0	0	0	0	0	0	0	0
4525	4	0	0	0	0	0	0	0	0	0	0	0	1
4526	4	0	0	0	0	0	0	0	0	0	0	0	0
4527	4	1	0	0	0	0	0	0	0	0	0	1	0
4528	4	0	0	0	0	0	0	0	0	0	0	0	0
4529	4	1	0	0	0	0	0	0	0	0	0	0	0
4530	4	1	0	0	0	0	0	0	0	0	0	0	0
4531	2	0	0	0	0	0	0	0	0	0	0	0	0
4532	2	1	0	0	0	0	0	0	0	0	0	0	0
4533	2	0	0	0	0	0	0	0	0	0	0	0	0
4534	2	1	0	0	0	0	0	0	0	0	0	0	0
4535	2	1	0	0	0	0	0	0	0	0	0	0	0
4536	3	1	0	0	0	0	0	0	0	0	0	0	0
4537	4	1	0	0	0	0	0	0	0	0	0	0	0
4538	4	0	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
4539	4	1	0	0	0	0	0	0	0	1	0	0	0
4540	4	1	0	0	0	0	0	1	0	0	0	1	0
4541	4	0	0	0	0	0	0	0	0	0	0	1	0
4542	4	1	0	0	0	0	0	1	0	0	0	0	0
4543	4	0	0	0	0	0	0	0	0	0	0	1	0
4544	4	1	0	0	0	0	0	0	0	0	0	0	0
4545	4	0	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
4546	4	0	0	0	0	0	0	0	0	0	0	0	0
4547	4	0	0	0	0	0	0	0	0	0	0	0	0
4548	4	1	0	0	0	0	0	0	0	0	0	0	0
4549	4	0	0	0	0	0	0	0	0	0	0	0	0
4550	2	1	0	0	0	0	0	0	0	0	0	0	0
4551	2	1	0	0	0	0	0	0	0	1	0	0	0
4552	2	1	0	0	0	0	0	0	0	0	0	0	0
4553	2	0	0	0	0	0	0	0	0	0	0	0	0
4554	4	1	0	0	0	0	0	0	0	0	0	1	0
4555	4	0	0	0	0	0	0	0	0	0	0	0	0
4556	4	1	0	0	0	0	0	0	0	0	0	0	0
4557	4	1	0	0	0	0	0	0	0	0	0	0	0
4558	4	0	0	0	0	0	0	0	0	0	0	0	0
4559	4	1	0	0	0	0	0	0	0	0	0	0	0
4560	4	0	0	0	0	0	0	0	0	0	0	0	0
4561	4	0	0	0	0	0	0	0	0	0	0	0	0
4562	2	0	0	0	0	0	0	0	0	0	0	0	0
4563	4	0	0	0	0	0	0	0	0	0	0	0	0
4564	2	1	0	0	0	0	0	0	1	0	0	0	0
4565	4	1	0	0	0	0	0	0	0	0	0	0	0
4566	4	0	0	0	0	0	0	0	0	0	0	0	0
4567	4	0	0	0	0	0	0	0	0	0	0	0	1
4568	4	0	0	0	0	0	0	0	0	0	1	0	0
4569	4	0	0	0	0	0	0	0	0	0	1	0	0
4570	4	1	0	0	0	0	0	0	0	0	0	0	0
4571	4	1	0	0	1	0	0	0	0	0	0	0	0
4572	2	0	0	0	0	0	0	0	0	0	0	1	0
4573	2	0	0	0	0	0	0	0	0	0	0	0	0
4574	4	1	0	0	0	0	0	0	0	0	0	0	0
4575	4	1	0	0	0	0	0	0	0	0	0	0	0
4576	4	1	0	0	0	0	0	0	0	0	1	0	0
4577	2	0	0	0	0	0	0	0	0	0	0	0	0
4578	2	1	1	0	0	0	0	0	0	0	0	0	0
4579	2	1	0	0	0	0	0	0	0	0	0	0	0
4580	2	0	0	0	0	1	0	0	0	0	0	0	0
4581	4	0	0	0	0	0	0	0	0	0	0	1	0
4582	2	0	0	0	0	0	0	0	0	0	0	0	0
4583	4	0	0	0	0	0	0	0	0	0	0	0	0
4584	4	0	0	0	0	0	0	0	0	0	0	0	0
4585	4	1	0	0	0	0	0	0	0	0	0	0	0
4586	4	1	0	0	0	0	0	0	0	0	0	0	0
4587	4	1	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
4588	4	1	0	0	0	0	0	0	0	0	0	0	0
4589	4	1	0	0	0	0	0	0	0	1	0	0	0
4590	4	1	0	0	0	0	0	0	0	0	0	0	0
4591	4	1	0	0	0	0	0	0	0	1	0	0	0
4592	4	1	0	0	0	0	0	0	0	1	0	0	0
4593	4	1	0	0	0	0	0	0	0	0	0	0	0
4594	4	1	0	0	0	0	0	0	0	0	0	0	0
4595	4	1	0	0	0	0	0	0	0	1	0	0	0
4596	4	1	0	0	0	0	0	0	0	1	0	0	0
4597	4	1	0	0	0	0	0	0	0	0	0	0	0
4598	4	0	0	0	0	0	0	0	0	0	1	0	0
4599	4	1	0	0	0	0	0	0	0	0	0	0	0
4600	4	1	0	0	0	0	0	0	0	1	0	0	0
4601	4	1	0	0	0	0	0	0	0	0	0	0	0
4602	4	1	0	0	0	0	0	0	0	1	0	0	0
4603	4	1	0	0	0	0	0	0	0	0	0	0	0
4604	4	0	0	0	0	0	0	0	0	0	0	0	0
4605	4	1	0	0	0	0	0	0	0	0	0	0	0
4606	4	1	0	0	0	0	0	0	0	0	0	0	0
4607	4	1	0	0	0	0	0	0	0	0	0	0	0
